,quality,venue_area,venue_impact_factor,venue_single-blind,review,prestige,citation,experience
4775,0.5252757826805285,3.0,4.7317044481035335,0.0,4.995911538820898,"[8.39432846738823, 33.14912182053814, 8.39432846738823, 7.526741095365884]","[21.0, 198.0, 72.0, 118.0]","[1.0, 18.55168666720831, 21.204862241903697, 17.962062650335255]"
4776,0.5273056988689511,5.0,20.981721677564966,0.0,3.6539316530399484,[7.9587450816311005],[237.0],[22.840944445375257]
4777,0.44034577751472775,3.0,28.05221766945916,0.0,3.487739570188545,"[0.2042558668422495, 22.235244130326567]","[4.0, 368.0]","[1.0, 36.340504111505915]"
4778,0.554031546511279,3.0,18.42226210250916,0.0,3.4128009930903667,"[20.40314280945551, 9.232231458040689, 0.9116102911900048]","[151.0, 92.0, 7.0]","[15.361411900338638, 25.79667825755241, 1.0]"
4779,0.5622809491495685,0.0,7.331598505621906,1.0,5.926689395749799,"[7.8720115231727075, 12.559307629658377, 0.7368535491284788]","[328.0, 250.0, 1.0]","[36.156220790930455, 23.148627064057475, 19.277670258440878]"
4780,0.37978700130704257,3.0,28.05221766945916,0.0,2.328831138771901,"[0.9116102911900048, 15.057842318652154]","[1.0, 70.0]","[1.0, 2.9048914986103487]"
4781,0.4978341189130316,1.0,8.727797182859028,1.0,4.833532384349715,"[7.8720115231727075, 0.7368535491284788]","[103.0, 5.0]","[29.133780607292763, 1.0406301535419402]"
4782,0.4750945942738714,1.0,8.72229189985249,0.0,4.155241817666788,"[17.874876796148882, 0.9116102911900048, 25.982541539254406]","[57.0, 1.0, 423.0]","[18.53322158373526, 20.667359455899497, 58.210088982124944]"
4783,0.31755831432376985,3.0,18.42226210250916,0.0,3.2596566676471292,"[0.7368535491284788, 22.235244130326567]","[1.0, 72.0]","[33.97068503033196, 20.181109736837254]"
4784,0.5716728067075197,1.0,2.613581454640832,1.0,5.976698770528896,[17.874876796148882],[502.0],[18.998529862104053]
4785,0.3250935354745654,3.0,18.42226210250916,0.0,2.9088939154001006,"[0.2042558668422495, 0.7368535491284788, 22.235244130326567, 0.2042558668422495, 0.7368535491284788]","[1.0, 11.0, 1068.0, 1.0, 1.0]","[25.469970338107046, 1.0, 53.21590926159635, 38.50146254386726, 1.0]"
4786,0.5714153955130925,1.0,7.38860646023349,1.0,5.640829448931474,[20.40314280945551],[850.0],[35.84943675523448]
4787,0.49617923631203875,0.0,8.03682607813124,1.0,5.650437242790513,[20.40314280945551],[29.0],[1.3738875466314562]
4788,0.3186391616768927,1.0,3.199741887578938,1.0,5.263014056632396,"[0.2042558668422495, 15.057842318652154]","[1.0, 104.0]","[38.50146254386726, 16.378763139672966]"
4789,0.45142130990386947,1.0,8.97114817993124,1.0,3.894804879422222,[0.7368535491284788],[11.0],[1.0]
4790,0.3349891721062378,9.0,2.9453093619429116,0.0,3.988274300167217,"[0.7368535491284788, 5.755191991686398]","[1.0, 290.0]","[21.249962867691355, 17.05188850356685]"
4791,0.3263590006850535,5.0,1.0437175234443772,1.0,5.754488570302134,"[0.9116102911900048, 22.235244130326567]","[1.0, 223.0]","[22.00497765788077, 59.54759061397738]"
4792,0.28678163173592935,3.0,0.37949283910096276,1.0,5.289807387501691,[0.2042558668422495],[1.0],[48.57422199370022]
4793,0.4421512152521673,3.0,11.835028830376773,0.0,3.8543006698911397,[0.9116102911900048],[12.0],[2.9252976492365628]
4794,0.5241878812659949,3.0,12.222462366587814,0.0,4.399467839618839,"[25.982541539254406, 22.235244130326567]","[20.0, 457.0]","[1.0, 17.33842250510925]"
4795,0.33199579008745345,5.0,2.1775177793042237,0.0,4.4425889546264985,"[0.7368535491284788, 15.688961399691683]","[1.0, 22.0]","[16.751396336660793, 1.0]"
4796,0.3238196913964825,4.0,1.6240358727244573,0.0,4.330997841686171,"[0.2042558668422495, 15.057842318652154]","[1.0, 72.0]","[24.47093955207386, 17.93550569993561]"
4797,0.5671094494152855,4.0,1.6240358727244573,0.0,5.667630773772952,"[22.235244130326567, 0.2042558668422495, 22.235244130326567, 20.40314280945551, 0.7368535491284788, 33.14912182053814]","[407.0, 1.0, 420.0, 211.0, 1.0, 206.0]","[20.513382318734095, 63.3160254454324, 18.39313889593552, 35.64944058892654, 39.43434642610384, 19.49422756315139]"
4798,0.5920888678639021,6.0,15.236587739881477,1.0,5.323155826104927,"[12.559307629658377, 9.232231458040689, 0.7368535491284788, 0.7368535491284788, 15.057842318652154, 22.235244130326567, 5.755191991686398, 33.14912182053814]","[323.0, 486.0, 10.0, 1.0, 114.0, 368.0, 63.0, 206.0]","[19.938158804730136, 28.565272230311578, 1.0, 21.249962867691355, 34.48055045738865, 36.340504111505915, 15.050162172276902, 19.49422756315139]"
4799,0.3122920068535642,7.0,7.728490996186066,0.0,3.5278647126446625,"[0.2042558668422495, 15.057842318652154, 0.2042558668422495, 0.2042558668422495, 33.14912182053814]","[1.0, 64.0, 1.0, 7.0, 468.0]","[50.36482585949014, 18.87528335609125, 22.40750122683179, 1.0, 27.435450670983986]"
4800,0.3415505103289123,4.0,14.411978542662531,0.0,3.4166307818519512,[0.2042558668422495],[1.0],[1.5594031063287315]
4801,0.4223332236189029,3.0,9.275162623399408,1.0,3.405838149270835,[0.7368535491284788],[6.0],[1.0]
4802,0.5342510058955257,2.0,4.788023974063692,1.0,5.48124867921436,[5.510484910954992],[664.0],[62.81500483866358]
4803,0.479635323085438,0.0,7.331598505621906,1.0,4.831515392799139,[7.8720115231727075],[188.0],[52.70464417100241]
4804,0.39381945715080474,1.0,2.613581454640832,1.0,4.940339894560386,"[0.7368535491284788, 0.2042558668422495]","[3.0, 1.0]","[1.0, 38.50146254386726]"
4805,0.5573258361694651,7.0,2.8859810921234836,0.0,5.333372811082105,[20.40314280945551],[322.0],[15.620813599216012]
4806,0.5286506607190109,2.0,30.620503178646477,1.0,4.14780243379699,"[10.381592949436094, 0.9116102911900048]","[199.0, 1.0]","[20.101223078153335, 23.280518716024435]"
4807,0.5347563256947635,8.0,7.252614758518616,1.0,5.6922117429747745,"[20.40314280945551, 0.9116102911900048, 22.235244130326567]","[211.0, 11.0, 55.0]","[35.64944058892654, 1.0, 3.3080397930736605]"
4808,0.5535578747798975,4.0,2.8363939402494873,1.0,5.994750561447913,"[33.14912182053814, 0.2042558668422495, 0.7368535491284788, 0.7368535491284788, 7.9587450816311005, 0.2042558668422495, 8.39432846738823, 15.057842318652154]","[325.0, 1.0, 1.0, 1.0, 18.0, 1.0, 601.0, 624.0]","[19.081755246984848, 53.243743803404726, 59.25425172485779, 1.097304263652741, 1.0, 19.303494555293295, 23.506218755980882, 22.941645765202573]"
4809,0.4381400798480143,3.0,11.835028830376773,0.0,2.9239129860773705,[0.9116102911900048],[12.0],[3.613388702880712]
4810,0.33156040375666124,7.0,2.8859810921234836,0.0,3.8309677442540755,"[0.2042558668422495, 15.688961399691683]","[1.0, 92.0]","[16.12524305892599, 25.659400628715296]"
4811,0.2910748233678285,8.0,0.25932048034025273,1.0,5.8535032567581595,[0.7368535491284788],[1.0],[35.99572616431696]
4812,0.44679348934518404,6.0,15.236587739881477,1.0,3.4989123103882367,[0.9116102911900048],[10.0],[1.0]
4813,0.44679348934518404,3.0,8.402094847826126,0.0,4.267662749570932,[0.2042558668422495],[10.0],[1.0]
4814,0.5232967900159644,1.0,7.38860646023349,1.0,4.579058711466501,[7.526741095365884],[210.0],[21.742857001277283]
4815,0.45897038036119375,9.0,2.9453093619429116,0.0,4.997558766257452,"[0.7368535491284788, 0.2042558668422495]","[12.0, 1.0]","[1.0831554798143601, 32.08402448362072]"
4816,0.3442693619005373,5.0,1.0437175234443772,1.0,4.646186004675751,[0.7368535491284788],[1.0],[1.097304263652741]
4817,0.5217515311966155,8.0,11.057714514790378,1.0,4.40586285073689,"[7.9587450816311005, 4.836021009022533]","[218.0, 349.0]","[56.14892979756975, 35.10742803098693]"
4818,0.4034536062228144,3.0,28.05221766945916,0.0,2.7504018775161434,[0.2042558668422495],[4.0],[1.0]
4819,0.579051611067265,0.0,12.377592805523264,0.0,4.546491251968145,"[12.559307629658377, 22.235244130326567]","[323.0, 223.0]","[19.938158804730136, 59.54759061397738]"
4820,0.5132667976783472,3.0,11.835028830376773,0.0,4.33733435500091,"[7.8720115231727075, 22.235244130326567, 0.2042558668422495, 0.2042558668422495, 22.235244130326567, 5.755191991686398, 20.40314280945551, 8.39432846738823, 22.235244130326567]","[108.0, 497.0, 4.0, 4.0, 428.0, 415.0, 21.0, 442.0, 2419.0]","[36.221610440785966, 28.99649337229544, 1.3003626300973632, 1.0, 25.186382093920518, 56.32908173789975, 1.0, 20.600207138306068, 57.63177361651202]"
4821,0.4888673627766642,4.0,5.229631393592403,1.0,5.760037868941127,"[22.235244130326567, 0.7368535491284788, 9.232231458040689, 10.381592949436094, 20.40314280945551, 22.235244130326567]","[152.0, 4.0, 152.0, 18.0, 524.0, 548.0]","[60.481234868783034, 1.0, 21.48553764338603, 1.0, 55.25670736544889, 56.1011327189407]"
4822,0.33538618653966507,0.0,17.26094737369396,0.0,3.111299318833604,"[0.7368535491284788, 25.982541539254406]","[1.0, 383.0]","[18.667920178615415, 36.45799123975605]"
4823,0.40791305478506995,4.0,2.8363939402494873,1.0,4.490256821647289,"[0.7368535491284788, 0.2042558668422495, 0.9116102911900048]","[4.0, 1.0, 1.0]","[1.0, 34.45323486194372, 16.61341159263204]"
4824,0.456862675252527,7.0,2.8859810921234836,0.0,5.1077034825556265,"[0.9116102911900048, 0.9116102911900048]","[9.0, 7.0]","[2.2039296692126094, 1.0]"
4825,0.3058582520056351,3.0,18.42226210250916,0.0,2.794097367781812,"[0.7368535491284788, 0.7368535491284788, 25.982541539254406]","[1.0, 1.0, 71.0]","[24.134977974698913, 18.231875516213695, 19.309462075090213]"
4826,0.5240107491671089,1.0,8.97114817993124,1.0,3.9651842416523504,"[4.836021009022533, 0.7368535491284788, 0.9116102911900048, 0.9116102911900048, 0.7368535491284788, 5.755191991686398, 5.510484910954992]","[119.0, 4.0, 1.0, 11.0, 1.0, 21.0, 345.0]","[18.079279693410346, 1.0, 35.02623968658986, 1.0, 21.249962867691355, 1.0, 36.796371042286765]"
4827,0.5678341084002806,1.0,8.97114817993124,1.0,5.290167614462697,[10.381592949436094],[1115.0],[52.65230139400308]
4828,0.4869640227437976,1.0,1.6592707479928126,1.0,4.768026386485588,"[10.381592949436094, 0.9116102911900048]","[123.0, 1.0]","[34.94808614027487, 3.6452828110381494]"
4829,0.3416681837326687,3.0,8.402094847826126,0.0,3.7281629000377197,"[0.9116102911900048, 0.9116102911900048]","[1.0, 1.0]","[2.3783218506777435, 23.17934692364965]"
4830,0.5082964585608235,2.0,30.620503178646477,1.0,3.378061556963407,"[5.510484910954992, 9.232231458040689]","[121.0, 20.0]","[34.10883212247194, 1.0]"
4831,0.5061113098218794,3.0,0.37949283910096276,1.0,7.631433190812512,[20.40314280945551],[239.0],[38.00899137222285]
4832,0.5881637565390794,2.0,14.795211946735684,1.0,4.757997697067897,"[9.232231458040689, 15.688961399691683, 0.2042558668422495, 5.510484910954992, 0.7368535491284788]","[563.0, 382.0, 1.0, 664.0, 1.0]","[34.849475300094056, 58.95669948286122, 24.47093955207386, 62.81500483866358, 16.637029757174]"
4833,0.5281842145490683,2.0,8.938704278060557,0.0,4.54146561787619,"[7.9587450816311005, 22.235244130326567, 9.232231458040689]","[20.0, 1068.0, 189.0]","[1.0, 53.21590926159635, 27.096907251063026]"
4834,0.470502413260233,1.0,8.97114817993124,1.0,4.647449620123194,[9.232231458040689],[167.0],[56.68657332656538]
4835,0.3656102924096593,3.0,8.402094847826126,0.0,3.803972694329467,"[0.9116102911900048, 5.510484910954992, 17.874876796148882, 0.9116102911900048]","[1.0, 121.0, 1387.0, 1.0]","[3.6452828110381494, 34.10883212247194, 33.16247492168072, 1.165204902688636]"
4836,0.5447797914282372,2.0,4.788023974063692,1.0,5.810232897807218,"[22.235244130326567, 33.14912182053814]","[218.0, 468.0]","[36.09175370964794, 27.435450670983986]"
4837,0.43947415644079896,4.0,5.229631393592403,1.0,5.266562702462217,"[0.7368535491284788, 9.232231458040689, 20.40314280945551]","[4.0, 97.0, 850.0]","[1.0, 24.872877995412217, 35.84943675523448]"
4838,0.309850875946957,5.0,2.1775177793042237,0.0,4.159182217748222,"[0.9116102911900048, 0.7368535491284788, 0.9116102911900048, 0.2042558668422495]","[1.0, 3.0, 8.0, 1.0]","[35.831321154058486, 1.0, 1.0, 22.68115488281283]"
4839,0.4712817869371985,3.0,4.7317044481035335,0.0,4.918233197829697,[7.8720115231727075],[83.0],[25.17704532592394]
4840,0.5331000097096411,7.0,3.524652058668001,0.0,5.13780052707256,"[7.526741095365884, 0.2042558668422495, 0.7368535491284788, 10.381592949436094, 0.9116102911900048]","[210.0, 1.0, 4.0, 583.0, 1.0]","[21.742857001277283, 14.352073417508695, 1.0, 57.127440742717496, 22.669871174383434]"
4841,0.30104784826565406,8.0,0.1419668259085736,1.0,7.067176213774433,"[0.2042558668422495, 0.2042558668422495, 0.7368535491284788, 5.510484910954992, 20.40314280945551, 33.14912182053814, 17.874876796148882]","[1.0, 1.0, 1.0, 24.0, 451.0, 65.0, 2247.0]","[27.831629238085682, 19.515950986208708, 14.346370171818915, 1.0, 46.435471891996215, 1.1932909624551549, 55.41284700566379]"
4842,0.45142130990386947,4.0,4.593782420463162,0.0,4.757949035229594,[0.9116102911900048],[11.0],[1.0]
4843,0.5744942128986162,1.0,8.97114817993124,1.0,5.853046606294277,[17.874876796148882],[1369.0],[56.77376807600463]
4844,0.5950949692619901,8.0,11.057714514790378,1.0,4.916264500133409,"[22.235244130326567, 0.2042558668422495, 7.8720115231727075, 0.7368535491284788, 8.39432846738823, 0.9116102911900048]","[457.0, 4.0, 182.0, 3.0, 66.0, 1.0]","[17.33842250510925, 1.0, 52.73902900009553, 1.0, 9.970944665615352, 1.0302599611476135]"
4845,0.4763020895918836,8.0,0.25932048034025273,1.0,7.014672648923051,"[0.9116102911900048, 7.9587450816311005, 4.836021009022533]","[12.0, 112.0, 119.0]","[2.9252976492365628, 36.78433903727003, 18.079279693410346]"
4846,0.5238219345832758,1.0,1.6592707479928126,1.0,6.431896502299836,[12.559307629658377],[180.0],[17.681418473678036]
4847,0.5014232931710494,6.0,15.236587739881477,1.0,4.978341957386609,"[22.235244130326567, 0.7368535491284788, 0.2042558668422495]","[186.0, 7.0, 1.0]","[55.573553860774396, 1.0, 38.50146254386726]"
4848,0.44369515447048696,6.0,2.5234826987157355,1.0,6.448260907364528,"[0.9116102911900048, 15.057842318652154, 22.235244130326567, 5.510484910954992]","[4.0, 107.0, 322.0, 25.0]","[1.0, 12.876444849787797, 19.687508155584556, 1.0]"
4849,0.4755624618406014,8.0,11.057714514790378,1.0,4.187405805932034,[7.9587450816311005],[18.0],[1.0]
4850,0.5953218961075518,0.0,17.26094737369396,0.0,4.473587485104811,"[7.526741095365884, 7.526741095365884, 33.14912182053814, 0.2042558668422495, 20.40314280945551, 0.2042558668422495, 17.874876796148882]","[673.0, 95.0, 647.0, 1.0, 524.0, 4.0, 1321.0]","[35.07537987608174, 29.688368406659322, 62.32822110096507, 24.13711596610594, 55.25670736544889, 1.0, 63.6080550281637]"
4851,0.5846793017032724,2.0,8.938704278060557,0.0,4.450138141101171,"[22.235244130326567, 12.559307629658377, 0.7368535491284788, 9.232231458040689, 12.559307629658377]","[101.0, 39.0, 1.0, 171.0, 174.0]","[2.774480594921948, 1.861175645656814, 1.0, 51.18682381825637, 25.06690209041912]"
4852,0.5036899010266487,5.0,2.1775177793042237,0.0,4.784577222961274,"[12.559307629658377, 0.2042558668422495]","[33.0, 1.0]","[1.727942045750666, 35.10015954117912]"
4853,0.5087338611443406,4.0,5.229631393592403,1.0,4.541765195182448,[7.8720115231727075],[250.0],[37.67602625838954]
4854,0.4884012929269005,1.0,7.38860646023349,1.0,4.549930363324909,"[0.2042558668422495, 5.755191991686398]","[11.0, 205.0]","[1.0, 20.559298930751954]"
4855,0.619803359934139,3.0,9.275162623399408,1.0,6.049547523711398,"[10.381592949436094, 0.2042558668422495, 33.14912182053814, 17.874876796148882, 15.688961399691683, 0.2042558668422495, 33.14912182053814, 12.559307629658377, 12.559307629658377, 9.232231458040689]","[1245.0, 8.0, 342.0, 21.0, 24.0, 4.0, 65.0, 367.0, 298.0, 181.0]","[36.032104405161235, 1.0, 16.732298655615523, 1.0, 1.0, 1.0, 1.1932909624551549, 19.272600442628562, 28.810106252117055, 17.867514401862028]"
4856,0.30199949904241097,9.0,2.9453093619429116,0.0,4.025062443206806,"[0.7368535491284788, 0.7368535491284788]","[1.0, 1.0]","[24.134977974698913, 21.249962867691355]"
4857,0.5352284743398724,2.0,14.795211946735684,1.0,4.948650980544175,"[12.559307629658377, 0.7368535491284788, 5.510484910954992, 15.057842318652154]","[174.0, 4.0, 618.0, 849.0]","[25.06690209041912, 1.0, 29.472795316787472, 36.066631508198974]"
4858,0.43786082925009623,0.0,8.03682607813124,1.0,4.12821512083939,"[0.9116102911900048, 0.2042558668422495, 0.7368535491284788, 5.755191991686398, 22.235244130326567, 0.9116102911900048, 0.7368535491284788, 0.9116102911900048]","[7.0, 1.0, 4.0, 205.0, 497.0, 1.0, 1.0, 1.0]","[1.0, 24.13711596610594, 1.0, 20.559298930751954, 28.99649337229544, 25.340708391557502, 21.964266912272155, 2.6792424450238235]"
4859,0.6056219722123323,7.0,2.8859810921234836,0.0,4.825345737508221,"[22.235244130326567, 0.2042558668422495, 0.2042558668422495, 0.9116102911900048]","[2419.0, 1.0, 1.0, 7.0]","[57.63177361651202, 36.96353491791253, 59.93243053541089, 1.0]"
4860,0.5827597877380505,1.0,0.7034130996692456,1.0,5.8597637166095495,[5.510484910954992],[634.0],[19.14192553279168]
4861,0.3231144220457061,0.0,12.377592805523264,0.0,3.424182280046499,"[0.7368535491284788, 17.874876796148882]","[1.0, 68.0]","[24.134977974698913, 20.51638430505827]"
4862,0.37710660076432967,3.0,0.37949283910096276,1.0,6.7281758898523805,"[0.2042558668422495, 7.8720115231727075, 5.510484910954992, 22.235244130326567, 33.14912182053814, 8.39432846738823, 0.2042558668422495]","[1.0, 175.0, 66.0, 2419.0, 732.0, 87.0, 1.0]","[1.0, 58.199582425633125, 21.450371346287312, 57.63177361651202, 21.885459596285468, 22.061044221983728, 1.0]"
4863,0.5145181868755627,5.0,20.981721677564966,0.0,3.4090946558908883,"[15.688961399691683, 0.9116102911900048, 0.9116102911900048, 17.874876796148882, 4.836021009022533, 5.755191991686398, 0.7368535491284788]","[34.0, 1.0, 1.0, 240.0, 185.0, 426.0, 4.0]","[1.0, 22.00497765788077, 1.0, 36.323999718477815, 24.60961261268033, 27.306786153464078, 1.0]"
4864,0.500869688292156,3.0,28.05221766945916,0.0,3.632719324473178,[9.232231458040689],[142.0],[23.39674253161085]
4865,0.29934524834718224,1.0,7.38860646023349,1.0,3.877621447485526,[0.7368535491284788],[1.0],[21.964266912272155]
4866,0.47823117969381074,3.0,15.312700240967295,1.0,4.765114448231617,[12.559307629658377],[19.0],[1.0]
4867,0.553095778582826,3.0,0.37949283910096276,1.0,7.383125473463025,"[33.14912182053814, 0.9116102911900048, 0.7368535491284788]","[206.0, 9.0, 1.0]","[19.49422756315139, 1.125456583613616, 16.637029757174]"
4868,0.5203228931807654,1.0,8.72229189985249,0.0,4.169592662811653,"[10.381592949436094, 10.381592949436094]","[24.0, 184.0]","[1.0, 56.144413159103095]"
4869,0.5684735865376754,1.0,0.7034130996692456,1.0,7.448922210343969,"[20.40314280945551, 0.2042558668422495]","[325.0, 1.0]","[16.148032516963323, 1.0]"
4870,0.5277936770230229,3.0,12.222462366587814,0.0,4.022016064057798,"[7.8720115231727075, 5.755191991686398, 0.7368535491284788, 7.9587450816311005, 0.7368535491284788]","[130.0, 1796.0, 7.0, 135.0, 1.0]","[36.51964289245944, 52.7112613615236, 1.0, 36.6307456375911, 1.6096737721963557]"
4871,0.5003332514908378,1.0,8.97114817993124,1.0,4.916382665250776,"[33.14912182053814, 0.7368535491284788]","[132.0, 5.0]","[36.28759200859264, 1.3848361333947812]"
4872,0.3448740778261387,8.0,0.1419668259085736,1.0,6.104808785155992,[0.9116102911900048],[1.0],[1.0]
4873,0.6098967259711429,1.0,0.02248400181477077,1.0,10.0,[17.874876796148882],[1021.0],[17.11079934807112]
4874,0.6013091055378321,4.0,2.8363939402494873,1.0,5.515891926370937,[8.39432846738823],[1592.0],[36.27240069731757]
4875,0.4509519884546385,1.0,2.613581454640832,1.0,4.918951313658786,"[0.2042558668422495, 4.836021009022533]","[4.0, 1496.0]","[1.0, 29.299589301312523]"
4876,0.3839536918484864,3.0,28.033737190891376,1.0,3.7412499406107376,"[0.9116102911900048, 15.057842318652154]","[1.0, 1062.0]","[1.0, 57.360258392739354]"
4877,0.5583786924948282,2.0,8.938704278060557,0.0,4.127222574342552,[15.688961399691683],[449.0],[23.14541144605664]
4878,0.509234904339044,8.0,0.1419668259085736,1.0,7.824926388464155,"[25.982541539254406, 17.874876796148882, 0.9116102911900048, 7.8720115231727075]","[71.0, 21.0, 4.0, 153.0]","[19.309462075090213, 1.0, 1.0, 15.13024705299431]"
4879,0.6153376271108038,1.0,0.7034130996692456,1.0,7.647070600698958,"[17.874876796148882, 0.7368535491284788]","[1935.0, 1.0]","[35.96261331537685, 25.85459815046372]"
4880,0.3903351460020814,8.0,7.252614758518616,1.0,4.617332710160625,"[0.7368535491284788, 12.559307629658377, 7.526741095365884, 15.688961399691683]","[1.0, 573.0, 210.0, 34.0]","[1.0, 23.670505120640964, 21.742857001277283, 1.0]"
4881,0.49263323846729234,3.0,18.42226210250916,0.0,4.070575584422648,"[15.057842318652154, 15.688961399691683]","[70.0, 53.0]","[24.900553642314513, 16.105051675248532]"
4882,0.3597133242021369,1.0,1.6592707479928126,1.0,4.415218159872116,"[0.7368535491284788, 0.7368535491284788, 0.7368535491284788, 5.510484910954992]","[1.0, 1.0, 10.0, 66.0]","[1.0, 1.0, 1.0, 21.830139068175686]"
4883,0.49878643564455666,0.0,7.331598505621906,1.0,4.735702608030423,"[7.8720115231727075, 8.39432846738823]","[108.0, 72.0]","[36.221610440785966, 21.204862241903697]"
4884,0.45347529569024686,8.0,0.25932048034025273,1.0,6.561239279121873,[0.7368535491284788],[12.0],[1.2750288690464444]
4885,0.283892116930686,3.0,11.835028830376773,0.0,3.0786479090886747,[0.2042558668422495],[1.0],[61.185475433786124]
4886,0.5319372688382772,4.0,4.381387002275589,1.0,5.97144234203762,"[4.836021009022533, 0.9116102911900048, 17.874876796148882, 5.755191991686398, 4.836021009022533, 0.2042558668422495, 22.235244130326567, 0.7368535491284788, 15.057842318652154]","[197.0, 1.0, 25.0, 1014.0, 124.0, 1.0, 361.0, 1.0, 67.0]","[19.608700429382363, 64.92003232553814, 1.0, 49.82189440345935, 35.63129594358434, 15.409840046633123, 37.27267511774692, 1.0, 21.982475724639905]"
4887,0.29870417344673045,1.0,4.189733351279176,0.0,3.676196726893788,"[0.9116102911900048, 0.2042558668422495, 7.526741095365884]","[1.0, 1.0, 121.0]","[38.099657623875025, 15.409840046633123, 36.8636720278955]"
4888,0.5668768716694021,3.0,4.7317044481035335,0.0,5.117624224475276,"[25.982541539254406, 12.559307629658377, 22.235244130326567, 33.14912182053814]","[189.0, 214.0, 51.0, 132.0]","[18.083492162866712, 20.987164486260045, 14.444514040335115, 36.28759200859264]"
4889,0.5499141338191026,1.0,2.613581454640832,1.0,5.951918728308392,"[20.40314280945551, 22.235244130326567]","[151.0, 65.0]","[15.361411900338638, 19.82141781713498]"
4890,0.5189481895034378,3.0,4.7317044481035335,0.0,5.0896545732009795,"[10.381592949436094, 0.9116102911900048, 4.836021009022533, 0.2042558668422495, 0.2042558668422495, 10.381592949436094, 20.40314280945551]","[23.0, 9.0, 561.0, 1.0, 1.0, 179.0, 211.0]","[1.0, 1.2299363577221516, 35.39093639968757, 50.36482585949014, 2.5014898869444995, 50.608701833675795, 35.64944058892654]"
4891,0.3448740778261387,4.0,4.381387002275589,1.0,3.5781799725642753,[0.7368535491284788],[1.0],[1.0]
4892,0.3789653406568916,3.0,18.42226210250916,0.0,2.984750001331496,"[0.9116102911900048, 10.381592949436094, 33.14912182053814]","[1.0, 23.0, 241.0]","[1.0, 1.0, 35.19411750127047]"
4893,0.4637969866986307,6.0,2.5234826987157355,1.0,6.094420072634984,"[0.2042558668422495, 15.057842318652154]","[7.0, 40.0]","[1.0, 2.309630388820219]"
4894,0.3493436987403472,0.0,17.26094737369396,0.0,2.728967861865767,"[0.9116102911900048, 0.2042558668422495]","[1.0, 1.0]","[1.0, 22.97694758304457]"
4895,0.546875395246489,5.0,1.0437175234443772,1.0,7.111256029704011,[10.381592949436094],[410.0],[27.45064105818952]
4896,0.5153488942258819,1.0,7.38860646023349,1.0,5.039230660811039,[25.982541539254406],[423.0],[58.210088982124944]
4897,0.48195402857767433,4.0,1.6240358727244573,0.0,4.927964764076234,"[0.9116102911900048, 33.14912182053814, 33.14912182053814]","[7.0, 2293.0, 488.0]","[1.0, 61.521031348008684, 21.230353225807946]"
4898,0.5177528084554233,9.0,2.9453093619429116,0.0,4.620293026764568,"[7.8720115231727075, 5.510484910954992, 0.9116102911900048, 0.2042558668422495, 0.7368535491284788]","[179.0, 345.0, 1.0, 1.0, 1.0]","[49.71200092084412, 36.796371042286765, 55.17844618106324, 1.0, 28.49162381104942]"
4899,0.4494327773220994,2.0,14.795211946735684,1.0,3.859205085081813,"[0.9116102911900048, 0.7368535491284788]","[9.0, 4.0]","[2.7969737900551657, 1.0]"
4900,0.2841481748327262,5.0,2.1775177793042237,0.0,4.177025871000106,[0.7368535491284788],[1.0],[59.87185268924628]
4901,0.6205201658074652,1.0,7.38860646023349,1.0,5.730076365853178,"[33.14912182053814, 0.7368535491284788, 0.2042558668422495, 22.235244130326567, 7.9587450816311005]","[1329.0, 11.0, 4.0, 24.0, 193.0]","[37.467026596273236, 1.0, 1.3003626300973632, 1.0, 62.73088782857908]"
4902,0.4034536062228144,8.0,11.057714514790378,1.0,3.6818779766618475,[0.9116102911900048],[4.0],[1.0]
4903,0.4794608959303857,4.0,4.381387002275589,1.0,5.698248418518664,"[15.057842318652154, 0.2042558668422495, 7.8720115231727075]","[70.0, 1.0, 371.0]","[20.82104088307795, 35.10015954117912, 36.07395931952042]"
4904,0.45142130990386947,1.0,2.7250736190357467,0.0,5.125479985856119,[0.9116102911900048],[11.0],[1.0]
4905,0.3448740778261387,1.0,8.727797182859028,1.0,3.309588394828748,[0.7368535491284788],[1.0],[1.0]
4906,0.5851040519113045,3.0,8.402094847826126,0.0,4.812377974750823,"[12.559307629658377, 4.836021009022533, 0.9116102911900048, 5.510484910954992]","[367.0, 60.0, 1.0, 192.0]","[19.272600442628562, 19.92111082661779, 58.77106802215502, 56.92042942658754]"
4907,0.5287419624825412,4.0,2.8363939402494873,1.0,5.552979702299325,[7.9587450816311005],[235.0],[21.81887955134357]
4908,0.4791735009622225,4.0,4.381387002275589,1.0,4.57640447338043,"[0.2042558668422495, 0.7368535491284788, 15.057842318652154]","[12.0, 4.0, 64.0]","[1.1248746130415366, 1.0, 18.87528335609125]"
4909,0.5261113977604767,1.0,3.199741887578938,1.0,6.149575281788502,"[12.559307629658377, 17.874876796148882, 12.559307629658377, 0.2042558668422495, 33.14912182053814]","[17.0, 2247.0, 497.0, 1.0, 488.0]","[1.0, 55.41284700566379, 23.587667790889803, 23.434293911163067, 21.230353225807946]"
4910,0.5553541211627006,2.0,4.788023974063692,1.0,6.5544997120140565,"[7.8720115231727075, 20.40314280945551, 0.7368535491284788]","[235.0, 168.0, 1.0]","[24.27226825475804, 51.74598658489898, 19.49538476114312]"
