,quality,venue_area,venue_impact_factor,venue_single-blind,review,embedded_prestige,median_citation,embedded_experience
3621,0.464967609,4,14.41197854,0,3.510019874,33.14912182,55,17.7374762
3622,0.49944792,7,3.524652059,0,5.015349588,16.39416744,17.5,17.23112765
3623,0.316954909,4,14.41197854,0,3.156120941,7.108386981,70,37.18879592
3624,0.347822839,3,12.22246237,0,3.110426474,0.736853549,1,28.41128309
3625,0.316700239,3,9.275162623,1,3.459771175,6.97523756,37.5,28.24616451
3626,0.390435436,3,28.03373719,1,3.283568849,0.736853549,3,1
3627,0.535282295,0,7.331598506,1,5.939715104,21.79496402,144.5,22.80313689
3628,0.434188584,5,20.98172168,0,3.304006591,16.90433567,13,1.1325506
3629,0.309988569,4,2.83639394,1,3.845412479,3.678079723,32.5,37.82034726
3630,0.45142131,6,15.23658774,1,3.853107606,0.911610291,11,1
3631,0.403453606,8,7.252614759,1,3.740245281,0.204255867,4,1
3632,0.506450483,1,0.7034131,1,6.619780277,15.05784232,130,18.23488929
3633,0.286603528,2,8.938704278,0,3.162647951,0.204255867,1,49.23066997
3634,0.47995129,8,0.25932048,1,6.346814995,2.061328946,6.5,14.57233536
3635,0.507120904,0,17.26094737,0,3.831845311,20.59867345,20,1.1325506
3636,0.596543348,1,7.38860646,1,6.197140217,17.8748768,982,23.11570499
3637,0.495472567,8,11.05771451,1,3.731850429,9.232231458,87,14.39587709
3638,0.350921747,7,2.885981092,0,4.247346303,3.211047601,1,18.4911685
3639,0.333982008,6,15.23658774,1,3.686286158,25.98254154,81,21.86818878
3640,0.501069683,3,4.731704448,0,4.711207054,6.691248217,155,52.739029
3641,0.594013193,1,2.725073619,0,4.797248737,7.984726305,10,1.117567834
3642,0.591763122,8,7.252614759,1,6.331995332,18.5069433,185.5,20.35724085
3643,0.488093399,3,0.379492839,1,6.316594469,6.346810317,11,12.03456422
3644,0.501076986,3,28.03373719,1,3.0812136,4.836021009,146,24.0750513
3645,0.529524373,7,7.728490996,0,4.084498896,22.23524413,368,36.34050411
3646,0.558766554,1,7.38860646,1,5.581911937,13.14434228,275.5,47.44354027
3647,0.560374312,2,30.62050318,1,3.896133846,11.60785125,48,1.723374817
3648,0.373572021,8,7.252614759,1,3.932253435,8.240454059,3.5,1.553159577
3649,0.52837697,3,28.03373719,1,3.665477564,15.6889614,356,35.92753368
3650,0.338538675,1,2.613581455,1,4.900637786,2.786437279,4,24.5698136
3651,0.377955097,0,8.036826078,1,3.695110232,8.300285845,8,1
3652,0.409170353,3,11.83502883,0,4.022266709,7.984726305,4,35.89667303
3653,0.320764453,1,7.38860646,1,4.757039843,15.53025968,33.5,23.10515081
3654,0.301133753,5,1.043717523,1,4.74290158,0.736853549,1,19.90773766
3655,0.515264668,3,28.03373719,1,3.288861439,7.872011523,11,2.07318557
3656,0.403453606,1,0.7034131,1,5.756008259,0.736853549,4,1
3657,0.532102552,3,12.22246237,0,3.850042195,8.014097285,2.5,26.83428616
3658,0.438659552,6,2.523482699,1,5.470971244,13.44707592,7,22.05884707
3659,0.604805294,2,14.79521195,1,4.196718409,9.647383295,477,12.72171584
3660,0.500419515,8,0.25932048,1,7.799546375,15.6889614,124,20.02293265
3661,0.522495352,1,8.7222919,0,4.473938697,19.22459746,102.5,18.87069808
3662,0.327684462,3,4.731704448,0,3.638646406,11.47045029,77,24.71845313
3663,0.594057736,8,11.05771451,1,4.667911987,7.178064063,420.5,29.75786242
3664,0.549235402,1,0.7034131,1,8.046733089,21.36859143,10.5,10.10727166
3665,0.344874078,0,8.036826078,1,3.712339189,0.736853549,1,1
3666,0.323904447,7,7.728490996,0,3.354611325,0.734771685,6,10.79507319
3667,0.495632855,1,7.38860646,1,5.728102908,15.6889614,27,1
3668,0.36791792,7,7.728490996,0,3.849668398,5.872958394,61,19.33128189
3669,0.411279164,1,4.189733351,0,4.400194727,0.911610291,5,1.330451186
3670,0.534604206,0,12.37759281,0,4.109143645,6.73545896,1,24.96149625
3671,0.372599252,0,12.37759281,0,3.175705119,0.603704129,9,1
3672,0.62039508,4,2.83639394,1,5.809571683,8.301794821,400.5,16.09431029
3673,0.344874078,3,11.83502883,0,3.520681578,0.911610291,1,1
3674,0.532741179,3,28.03373719,1,4.987171788,17.8748768,561,54.06625451
3675,0.578027167,8,0.141966826,1,7.902013863,18.96496863,116,21.66847036
3676,0.622764859,3,9.275162623,1,5.52678824,20.40314281,17,25.24320793
3677,0.520241901,0,8.036826078,1,4.789020573,9.647383295,87.5,13.03345105
3678,0.429645852,1,0.7034131,1,5.700476895,0.736853549,7,1
3679,0.410681563,1,0.7034131,1,6.224325357,8.805858867,20.5,17.13210885
3680,0.542048825,4,4.939739355,1,6.358118083,16.7819191,192,18.96385825
3681,0.525883778,1,4.189733351,0,5.273949146,5.510484911,363,38.88106299
3682,0.444073603,1,8.7222919,0,4.564226024,6.346810317,230.5,12.66305426
3683,0.597033255,4,1.624035873,0,6.139430641,18.1152311,432.5,23.89560942
3684,0.300448043,3,8.402094848,0,3.450398653,0.911610291,1,20.66735946
3685,0.317646387,1,3.199741888,1,5.351981459,15.05784232,4,24.13497797
3686,0.326420346,4,4.381387002,1,3.583803101,5.571661681,15,8.979123517
3687,0.528678352,1,8.97114818,1,4.220886339,8.212907474,7,21.83542526
3688,0.59850543,2,30.62050318,1,5.047092576,10.84641394,292.5,36.62411959
3689,0.472713135,1,8.97114818,1,4.161131149,9.232231458,80,23.25322177
3690,0.289704622,8,0.25932048,1,5.756668306,0.736853549,1,39.43434643
3691,0.518037437,1,1.659270748,1,6.308794088,22.23524413,368,36.57676919
3692,0.574752617,3,8.402094848,0,5.390801146,8.394328467,1472,61.07077593
3693,0.547305198,1,4.189733351,0,5.223941122,8.301794821,93.5,16.02832282
3694,0.314509034,4,14.41197854,0,3.004297586,0.82423192,7,1
3695,0.462973399,5,20.98172168,0,3.293959818,13.44707592,9,1.922685371
3696,0.422333224,1,4.189733351,0,3.963234911,0.204255867,6,1
3697,0.502770984,3,11.83502883,0,4.621409448,26.30063936,176,55.96718128
3698,0.588878011,6,15.23658774,1,4.81630059,16.85219277,20.5,10.20470876
3699,0.402608498,6,15.23658774,1,3.564440609,0.204255867,4,1.111721532
3700,0.296729855,1,0.022484002,1,6.848385708,0.204255867,1,25.46997034
3701,0.373173932,3,0.379492839,1,5.500379766,3.279105956,4,1.02509429
3702,0.504347864,4,5.229631394,1,5.46331391,30.4206524,226,20.25190148
3703,0.598049705,6,2.523482699,1,5.627379515,8.813279963,42,2.526533624
3704,0.290657412,4,4.381387002,1,3.644722897,0.736853549,1,36.99627783
3705,0.493181585,5,20.98172168,0,3.412945925,13.45722156,107,29.75651083
3706,0.523919904,1,8.727797183,1,4.668620768,7.608806979,119,18.07927969
3707,0.47823118,4,14.41197854,0,3.653295335,25.98254154,19,1
3708,0.320283377,2,14.79521195,1,3.940326248,27.69218298,33,17.7374762
3709,0.478978655,1,2.725073619,0,4.942374497,8.394328467,87,22.06104422
3710,0.51246395,6,2.523482699,1,6.430872281,14.8449556,290,58.818026
3711,0.379024172,3,0.379492839,1,5.986258369,5.696119788,105.5,11.3714285
3712,0.419295678,1,7.38860646,1,4.027171035,6.381781748,4,1.111721532
3713,0.473726033,2,10.69306554,0,3.813139852,7.526741095,121,36.86367203
3714,0.521136752,4,4.381387002,1,4.536461127,8.133169995,23,1.723374817
3715,0.565072875,4,4.381387002,1,5.505444919,15.50473971,214.5,21.21036093
3716,0.322818137,8,11.05771451,1,3.202969572,7.958745082,4,22.66402262
3717,0.341985166,3,28.05221767,0,2.597715921,21.92870917,107,21.54987145
3718,0.590676228,3,4.731704448,0,4.535343548,10.89576954,180,17.68141847
3719,0.490045427,8,7.252614759,1,4.42527808,4.038133695,1,2.768574355
3720,0.524821336,0,12.37759281,0,4.258149062,21.58548827,68.5,10.37177228
3721,0.513103031,1,4.189733351,0,4.834999305,15.39584387,347.5,30.83515466
3722,0.563184626,1,8.97114818,1,4.80990403,9.126802236,197,34.79101315
3723,0.476710996,5,1.043717523,1,7.035377873,22.23524413,186,55.57355386
3724,0.559175994,9,2.945309362,0,5.437199495,19.81626001,212,27.46202782
3725,0.475562462,7,7.728490996,0,3.937200163,10.38159295,18,1
3726,0.294822206,1,8.727797183,1,3.256548952,0.736853549,1,28.49162381
3727,0.344874078,9,2.945309362,0,4.146998456,0.736853549,1,1
3728,0.526596655,0,7.331598506,1,5.512214741,16.07347517,135.5,22.21821037
3729,0.349022475,0,12.37759281,0,3.348074361,12.73217974,35.5,17.49462319
3730,0.512943683,6,15.23658774,1,3.604671676,5.508701031,90,11.17478836
3731,0.522296769,7,3.524652059,0,4.923298889,12.55930763,204,21.50697464
3732,0.3164278,3,9.275162623,1,3.373780653,7.837258679,100,37.34634995
3733,0.511499667,2,10.69306554,0,4.423083187,7.937061692,25.5,7.581768301
3734,0.477624663,3,12.22246237,0,4.155939205,7.897347934,14,3.709400973
3735,0.453475296,1,0.7034131,1,6.019394444,0.736853549,12,1.275028869
3736,0.556862621,1,8.727797183,1,4.788888098,33.14912182,394,20.47014895
3737,0.48399819,1,8.7222919,0,3.934124213,15.6889614,149,36.87181462
3738,0.476837538,1,0.022484002,1,9.330087034,13.63406017,46.5,12.45529196
3739,0.442668058,3,4.731704448,0,4.279984826,9.305865173,4,19.66247787
3740,0.297010176,4,2.83639394,1,4.109080211,0.736853549,1,25.06173125
3741,0.403453606,4,2.83639394,1,4.690695211,0.736853549,4,1
3742,0.316952145,1,4.189733351,0,4.048031238,3.811229144,37.5,27.98994737
3743,0.547011439,4,4.939739355,1,5.085102853,8.080854573,26,1.081330432
3744,0.610004093,8,0.141966826,1,8.131893971,13.1839413,222,21.13625339
3745,0.473965508,0,7.331598506,1,4.316825944,9.232231458,74,20.4785032
3746,0.322070975,1,4.189733351,0,3.718236062,0.470554708,4,1
3747,0.550778895,0,8.036826078,1,5.097892859,9.884776829,37.5,16.82810913
3748,0.344544806,8,11.05771451,1,3.078017804,0.911610291,1,1.052746068
3749,0.511540682,8,0.25932048,1,7.883956632,10.06020693,97,19.82058653
3750,0.452901082,4,4.59378242,0,3.939135621,0.82423192,6,1
3751,0.311645813,0,12.37759281,0,3.490363715,7.743637938,37,22.09533912
3752,0.428037118,2,14.79521195,1,3.60272817,5.071920875,4,1
3753,0.554110448,2,30.62050318,1,3.840777707,9.826248992,242.5,27.87029449
3754,0.467896467,1,2.613581455,1,5.157082131,8.394328467,80,26.15822395
3755,0.559004207,3,18.4222621,0,3.944598895,9.232231458,382,18.64308405
3756,0.48923009,1,8.727797183,1,5.135255226,5.17325296,16,1
3757,0.550660245,4,1.624035873,0,5.852277515,8.301794821,25.5,14.09118439
3758,0.509498004,1,8.7222919,0,3.669993958,8.552121491,11,3.613388703
3759,0.521976597,3,15.31270024,1,4.716064448,15.09699461,322,58.95954686
3760,0.593257088,1,8.97114818,1,4.921649609,2.786437279,1,18.38143369
3761,0.309695398,1,1.659270748,1,4.501723052,0.734771685,1,11.43409439
3762,0.476913921,3,9.275162623,1,4.928362892,14.81768713,57,19.40937039
3763,0.558631716,2,30.62050318,1,4.190372541,18.64654322,130,18.23488929
3764,0.558854603,1,7.38860646,1,4.653022804,7.07476023,173,25.59915089
3765,0.505599155,4,4.939739355,1,5.988990565,22.23524413,33,1
3766,0.299785507,4,1.624035873,0,4.621342717,0.204255867,1,21.43489915
3767,0.514242573,7,2.885981092,0,5.146098069,17.8748768,195,54.06625451
3768,0.475562462,7,2.885981092,0,4.979208574,7.526741095,18,1
3769,0.403453606,3,4.731704448,0,4.09743128,0.736853549,4,1
3770,0.373390382,0,8.036826078,1,4.038988349,6.346810317,44,11.53052211
3771,0.607718883,4,14.41197854,0,4.75014426,10.2179867,74,22.55623363
3772,0.312792208,8,11.05771451,1,3.512548014,5.616702027,7,25.22372533
3773,0.29857895,8,7.252614759,1,3.306583996,0.911610291,1,22.92481331
3774,0.506686603,1,1.659270748,1,5.07555502,9.232231458,108,19.36811273
3775,0.537852749,4,14.41197854,0,4.802440446,10.37272784,143.5,27.94887209
3776,0.420694415,2,10.69306554,0,3.919394776,10.38159295,199,20.10122308
3777,0.531675788,0,7.331598506,1,4.894686799,7.958745082,153,21.742857
3778,0.607110372,1,0.7034131,1,6.250143822,9.232231458,231,21.18589271
3779,0.580049987,9,2.945309362,0,4.683429164,15.48657049,461,26.68765182
3780,0.565029789,4,14.41197854,0,4.336426023,4.836021009,767,36.99300165
3781,0.461596751,2,10.69306554,0,3.368944818,2.87381565,1,26.41002454
3782,0.468890658,2,30.62050318,1,3.671666012,7.872011523,108,36.22161044
3783,0.494084914,2,30.62050318,1,4.672487939,15.37340186,62,1.551022155
3784,0.291074823,6,15.23658774,1,2.658976179,0.736853549,1,35.99572616
3785,0.482179335,8,11.05771451,1,4.131805842,7.526741095,1,12.76297532
3786,0.320565388,8,11.05771451,1,3.090410832,7.113013895,117,22.24518709
3787,0.55566335,0,12.37759281,0,4.333241719,11.95093444,34.5,1.750630104
3788,0.533930928,0,8.036826078,1,5.3649639,10.25902636,180,23.18703449
3789,0.344874078,8,0.141966826,1,6.52116995,0.736853549,1,1
3790,0.565672259,3,28.05221767,0,3.909174538,8.394328467,60,25.07896362
3791,0.554022196,8,0.25932048,1,8.39093419,21.31919347,183,26.58801084
3792,0.60093407,8,0.25932048,1,8.041980074,16.86750675,212.5,12.07547975
3793,0.561539673,1,4.189733351,0,4.64647978,7.958745082,606,30.62221261
3794,0.605153908,9,2.945309362,0,5.216573234,15.05784232,173,21.18554165
3795,0.53016759,0,8.036826078,1,5.363600561,12.70080895,26,1
3796,0.499910427,1,7.38860646,1,5.252048706,12.55930763,33,1.727942046
3797,0.415485535,2,10.69306554,0,3.661803319,0.204255867,6,1.941114252
3798,0.596927598,4,4.59378242,0,5.214459982,20.40314281,2311,60.63973243
3799,0.341389694,4,5.229631394,1,3.580425974,4.500607381,6.5,9.282211752
3800,0.316880896,5,2.177517779,0,4.656472054,8.300285845,4,25.06173125
3801,0.584268967,3,9.275162623,1,5.921806023,24.91290533,245.5,11.11517661
3802,0.446253656,4,1.624035873,0,5.156965176,2.251774017,8.5,9.506245662
3803,0.532469308,0,7.331598506,1,4.873753694,17.8748768,21,1
3804,0.359685072,2,10.69306554,0,3.321147293,0.603704129,5.5,1.870438148
3805,0.51217885,1,4.189733351,0,5.39463623,8.394328467,250,34.81836283
3806,0.56884959,0,7.331598506,1,4.339478835,8.238634344,29.5,13.14661578
3807,0.34319909,5,20.98172168,0,2.94183297,0.736853549,1,1.274290255
3808,0.504088554,7,3.524652059,0,4.71556692,19.06681769,141,43.11326852
3809,0.403453606,3,18.4222621,0,3.313276783,0.204255867,4,1
3810,0.376404294,4,4.381387002,1,5.402447856,15.48657049,106,18.32472029
3811,0.403368599,3,12.22246237,0,3.25825456,0.736853549,4,1.01113688
3812,0.505419723,3,12.22246237,0,3.733179117,6.73545896,1,23.43429391
3813,0.328245138,4,2.83639394,1,4.55259659,9.647383295,39,21.4890326
3814,0.485339063,1,0.022484002,1,7.880552016,6.196961384,43,11.76136159
3815,0.297036827,3,12.22246237,0,3.239025241,5.510484911,7,21.83013907
3816,0.296471002,5,1.043717523,1,4.778676072,0.736853549,1,25.85459815
3817,0.450798674,3,9.275162623,1,4.200845149,7.083853819,5.5,17.84337145
3818,0.344874078,8,7.252614759,1,3.804055031,0.204255867,1,1
3819,0.419196184,1,1.659270748,1,4.716094695,4.347799315,4,1
3820,0.508623198,3,28.05221767,0,3.660179502,16.7819191,92,27.55765241
3821,0.483178306,4,4.381387002,1,5.690460433,15.6889614,21,1
3822,0.552545999,1,8.97114818,1,4.899814558,10.21565958,174,20.98716449
3823,0.429645852,5,20.98172168,0,3.661267856,0.911610291,7,1
3824,0.284942705,8,0.25932048,1,5.642932333,0.911610291,1,56.06637341
3825,0.512522942,2,10.69306554,0,4.508666064,7.022677049,365.5,19.23459703
3826,0.447046939,1,8.727797183,1,5.396681952,11.46281967,15.5,1.63950167
3827,0.627928637,1,0.7034131,1,7.213617491,15.6889614,87,26.14455123
3828,0.579196811,1,4.189733351,0,4.599010182,22.23524413,140,11.77312928
3829,0.514074222,5,2.177517779,0,5.257911916,10.25902636,68,17.85743935
3830,0.483343316,2,8.938704278,0,4.279720163,20.40314281,34,4.681939326
3831,0.525771226,4,1.624035873,0,5.398161491,21.7772188,47,10.59765268
3832,0.489250522,3,4.731704448,0,5.420225935,15.35342107,11,8.310566822
3833,0.473340185,8,0.141966826,1,6.829376649,7.872011523,116,35.44917778
3834,0.49846707,8,0.141966826,1,6.607053288,6.196961384,45,12.36435068
3835,0.518647668,4,2.83639394,1,6.177485598,16.39416744,73.5,10.70774678
3836,0.551906575,4,4.59378242,0,5.356175302,12.70080895,151,17.03579674
3837,0.377206093,1,0.022484002,1,7.663146011,9.470544689,149.5,15.10792062
3838,0.304828347,3,0.379492839,1,5.136657192,0.603704129,1,23.96337881
3839,0.503773727,7,2.885981092,0,4.47756015,15.6889614,175,28.00882952
3840,0.582645292,5,20.98172168,0,4.016032825,9.775880982,231,20.20264391
3841,0.493237529,1,2.725073619,0,5.405331556,11.46281967,92,37.46829805
3842,0.344874078,3,4.731704448,0,4.157738409,0.204255867,1,1
3843,0.588769094,2,4.788023974,1,4.785564632,4.836021009,1221,36.07285698
3844,0.340232481,3,12.22246237,0,3.331873969,0.911610291,1,1.798891755
3845,0.487928057,6,2.523482699,1,6.174550564,12.55930763,69,24.0750513
3846,0.601370636,3,9.275162623,1,5.354619075,22.23524413,2419,57.63177362
3847,0.441908243,3,12.22246237,0,3.672175661,9.232231458,33,1.376914809
3848,0.416148137,3,28.05221767,0,2.84455891,0.204255867,3,13.37521021
3849,0.32042244,0,7.331598506,1,3.368317621,0.911610291,5,1.330451186
3850,0.590587782,3,15.31270024,1,4.938874692,15.05784232,175,35.84943676
3851,0.473853759,5,20.98172168,0,3.284562784,0.204255867,10.5,1
3852,0.458357553,3,11.83502883,0,4.230496071,24.91290533,31,9.368738102
3853,0.366817335,1,0.7034131,1,6.095048851,11.70843506,110.5,11.39360417
3854,0.510684449,4,14.41197854,0,4.14885692,10.89576954,17,35.10015954
3855,0.324128624,3,12.22246237,0,2.963747124,4.435177686,1,21.22323614
3856,0.483219209,3,12.22246237,0,4.08552959,11.81778502,29,1.227602051
3857,0.369030313,0,7.331598506,1,3.788884916,3.333401141,5,1.504448226
3858,0.476413969,0,7.331598506,1,4.510628849,0.734771685,9.5,1
3859,0.568639193,0,17.26094737,0,3.769498163,12.55930763,218,28.8504385
3860,0.358523967,7,7.728490996,0,3.987460512,0.603704129,2.5,1.43984607
3861,0.305131972,3,11.83502883,0,2.902348409,0.204255867,1,16.07842472
3862,0.593182107,4,2.83639394,1,6.368798806,25.98254154,2156,61.19144063
3863,0.560462091,8,0.25932048,1,7.713063712,10.38159295,1004,55.32564734
3864,0.312316499,2,30.62050318,1,2.369181334,4.565591008,1,20.19034053
3865,0.484279064,1,4.189733351,0,4.756886494,3.678079723,37,11.0312556
3866,0.513793741,3,0.379492839,1,7.595562864,10.38159295,105,29.28044395
3867,0.290215372,3,12.22246237,0,2.971475661,0.911610291,1,38.09965762
3868,0.580767508,5,2.177517779,0,5.483634539,4.836021009,1485,53.91316462
3869,0.42313742,6,15.23658774,1,3.428184413,0.204255867,4,1.019245206
3870,0.3149286,4,14.41197854,0,3.108502951,0.603704129,2.5,12.73546978
3871,0.383338209,1,7.38860646,1,3.855732389,4.36745796,184.5,9.897362737
3872,0.496144617,5,2.177517779,0,4.933710503,6.153272199,11,1
3873,0.60785661,8,0.25932048,1,8.101491117,19.27092458,1018,51.93430719
3874,0.325716017,3,4.731704448,0,3.65692068,10.06020693,188.5,23.68547386
3875,0.519945257,0,8.036826078,1,4.749803946,16.7819191,24,1
3876,0.535831046,5,20.98172168,0,3.517847713,5.341868935,75.5,11.76702664
3877,0.596543348,7,7.728490996,0,3.891577686,17.8748768,982,23.11570499
3878,0.35130821,0,12.37759281,0,2.951484799,16.94298768,1,35.40896025
3879,0.584631471,3,12.22246237,0,4.18181839,6.854061074,248,19.03750254
3880,0.478031792,1,3.199741888,1,5.704394133,11.301166,115.5,18.98119406
3881,0.284292757,4,4.59378242,0,3.424530432,0.911610291,1,59.14969505
3882,0.489515678,4,4.59378242,0,4.888763864,17.8748768,39.5,20.20070518
3883,0.296757049,8,0.141966826,1,5.877481896,0.911610291,1,25.4299933
3884,0.465476923,3,28.05221767,0,2.982166466,25.98254154,57,18.32105153
3885,0.588834568,2,10.69306554,0,4.128914648,12.55930763,1169,34.27045049
3886,0.568634575,3,28.03373719,1,5.578644522,11.00479434,174.5,11.7805111
3887,0.454564641,4,4.939739355,1,5.310185125,13.45722156,17,1.536592785
3888,0.527877427,4,14.41197854,0,3.847600004,4.652969379,10,1
3889,0.561272446,0,7.331598506,1,5.137165954,8.805858867,236,30.3269554
3890,0.506351999,5,2.177517779,0,4.670290755,16.5459845,146,40.46651267
3891,0.505152286,3,8.402094848,0,4.688203984,7.970408099,213,14.52950971
3892,0.478517583,7,2.885981092,0,4.655289079,5.872958394,9.5,25.32042535
3893,0.539375603,3,28.05221767,0,3.647086061,6.153272199,119,11.92047222
3894,0.551551653,0,17.26094737,0,3.745591511,4.836021009,561,35.3909364
3895,0.467075761,4,4.381387002,1,5.535906196,13.63406017,32,35.567438
3896,0.513606553,0,7.331598506,1,5.015508981,11.29229171,63,18.09978713
3897,0.47823118,3,8.402094848,0,4.554495515,25.98254154,19,1
3898,0.629189588,5,1.043717523,1,6.887430512,18.96496863,530,23.66638723
3899,0.380578815,4,2.83639394,1,4.686750857,5.510484911,1,19.27767026
3900,0.638405744,0,8.036826078,1,6.637817569,20.05506046,455,23.11570499
3901,0.475460799,9,2.945309362,0,4.788191786,33.14912182,198,61.13615459
3902,0.34326047,6,15.23658774,1,2.800751018,0.736853549,1,1.263971555
3903,0.329574481,7,7.728490996,0,3.344722404,11.47759513,73,21.30880118
3904,0.33337547,2,10.69306554,0,3.405279412,6.346810317,221.5,22.92170754
3905,0.555627732,0,7.331598506,1,4.530935445,7.872011523,174,18.08265
3906,0.534770622,0,12.37759281,0,4.458735945,24.41904161,325,60.01365364
3907,0.344874078,8,0.25932048,1,5.880239796,0.736853549,1,1
3908,0.462853766,5,20.98172168,0,3.97504209,22.23524413,58,20.033654
3909,0.45142131,5,20.98172168,0,3.593589627,0.911610291,11,1
3910,0.305131972,2,14.79521195,1,2.848355416,0.204255867,1,16.07842472
3911,0.291240473,6,15.23658774,1,2.55564096,0.204255867,1,35.60927906
3912,0.34456069,2,14.79521195,1,3.340111392,0.911610291,1,1.050188581
3913,0.446793489,6,15.23658774,1,3.364252264,0.204255867,10,1
3914,0.385037198,1,3.199741888,1,4.262915631,3.24602277,1,28.41128309
3915,0.551445783,5,1.043717523,1,7.144541643,23.25136673,142.5,24.47778362
3916,0.435327528,1,0.7034131,1,5.984569815,0.911610291,4.5,12.24471195
3917,0.502940689,7,7.728490996,0,3.932159576,15.53025968,41,9.532815455
3918,0.33146299,6,2.523482699,1,5.585063956,16.67668884,1,17.42911501
3919,0.403453606,5,2.177517779,0,5.141565645,0.204255867,4,1
3920,0.601189486,8,0.25932048,1,7.65032233,5.510484911,6,1.73181597
3921,0.483340814,5,20.98172168,0,3.642021881,22.23524413,22,1.2651012
3922,0.600010813,2,10.69306554,0,4.454315187,27.16989923,310.5,20.80180525
3923,0.324886182,2,8.938704278,0,3.542102128,16.90433567,9.5,11.88563306
3924,0.538401835,4,4.59378242,0,4.79665283,17.78901712,44.5,1.568629853
3925,0.47302498,8,0.141966826,1,6.623271453,7.958745082,193,62.73088783
3926,0.37724961,1,4.189733351,0,3.991850033,8.394328467,21,1
3927,0.401662213,3,18.4222621,0,3.310653771,0.204255867,4,1.239505068
3928,0.470012721,6,15.23658774,1,3.228003291,7.958745082,112,36.78433904
3929,0.505289353,2,30.62050318,1,4.274729231,15.6889614,11,14.35329748
3930,0.51154907,4,4.59378242,0,4.242113488,5.755191992,10,1.66874001
3931,0.499931114,6,2.523482699,1,6.123676635,16.86064649,96,28.28677693
3932,0.512824782,7,3.524652059,0,5.043075004,17.29204338,454,37.15314828
3933,0.422333224,8,0.141966826,1,6.762146468,0.204255867,6,1
3934,0.436218561,2,14.79521195,1,3.608580331,0.204255867,4,6.881487658
3935,0.513163451,4,4.59378242,0,4.808642097,17.73049256,217,23.56495162
3936,0.468508672,1,3.199741888,1,4.490147061,0.470554708,1,21.03367446
3937,0.523095081,1,2.725073619,0,5.462716205,17.8748768,124,35.63129594
3938,0.505407524,1,8.727797183,1,4.029025366,9.884776829,39,9.035688536
3939,0.498635077,1,4.189733351,0,4.820060107,7.837258679,34.5,8.493181177
3940,0.470723677,1,3.199741888,1,4.51259336,7.526741095,90,28.09515797
3941,0.502165147,3,8.402094848,0,4.778246305,15.05784232,48,20.95504738
3942,0.592899729,4,4.381387002,1,4.854064549,8.068392471,410,27.45064106
3943,0.32519849,3,18.4222621,0,3.248302916,17.8748768,4,18.08349216
3944,0.28445972,3,28.03373719,1,2.129014194,0.911610291,1,58.33268194
3945,0.437642505,0,12.37759281,0,4.108310647,4.360766256,28.5,8.743424075
3946,0.525775254,1,2.613581455,1,4.988386383,5.510484911,345,36.79637104
3947,0.283209561,5,1.043717523,1,5.091187768,0.911610291,1,64.92003233
3948,0.554721728,3,9.275162623,1,4.503073537,5.755191992,44,1.124170453
3949,0.319399497,1,1.659270748,1,4.521129891,0.82423192,6,3.709400973
3950,0.55865101,4,4.381387002,1,5.92223809,20.40314281,917,52.16463528
3951,0.56428955,1,8.7222919,0,4.762477346,17.73049256,232,22.34695566
3952,0.56034635,3,9.275162623,1,5.291668397,12.04164493,69,18.79912136
3953,0.42343471,8,0.25932048,1,6.331628535,0.867921106,4,1
3954,0.501449893,8,11.05771451,1,5.201756561,15.21709221,72,25.17704533
3955,0.319974829,2,10.69306554,0,3.485076594,9.775880982,53.5,21.98235774
3956,0.335432081,4,4.939739355,1,4.610386363,27.69218298,24,15.62113364
3957,0.616165742,2,4.788023974,1,6.071991363,12.88698041,43.5,18.22579691
3958,0.559482297,1,0.7034131,1,5.62830355,5.755191992,13,1.243915951
3959,0.417910964,2,4.788023974,1,4.706682726,0.911610291,6,1.590925112
3960,0.612148792,2,8.938704278,0,5.612606436,20.86452738,636.5,35.67403813
3961,0.550306779,9,2.945309362,0,5.165928928,5.510484911,304,17.44643652
3962,0.634550339,0,12.37759281,0,4.020466986,10.92602162,656,36.38595651
3963,0.523445309,0,8.036826078,1,4.70324672,16.86750675,484,46.68759626
3964,0.443059855,8,0.25932048,1,7.424484747,17.89775534,20.5,2.893883049
3965,0.558377291,1,3.199741888,1,6.527475031,22.23524413,407,20.51338232
3966,0.581866875,7,3.524652059,0,5.060034013,3.333401141,5,1.368054563
3967,0.482364872,0,17.26094737,0,3.765068501,5.872958394,9,9.282211752
3968,0.439557472,0,8.036826078,1,4.324458663,9.185826789,10.5,2.370530598
3969,0.511004099,3,28.03373719,1,4.881123514,25.98254154,163,21.58245517
3970,0.403453606,3,18.4222621,0,3.405340212,0.204255867,4,1
3971,0.517969414,1,1.659270748,1,5.221357292,4.500607381,39.5,6.585523654
3972,0.342683334,1,8.7222919,0,3.344612418,0.911610291,1,1.361822223
3973,0.470559826,3,0.379492839,1,7.31988652,20.40314281,70,20.82650513
3974,0.374007793,2,10.69306554,0,3.326985983,4.544296567,231,13.42918341
3975,0.295114114,1,8.727797183,1,3.335747079,0.204255867,1,29.57639269
3976,0.318266511,5,20.98172168,0,2.983595506,4.36745796,288.5,48.54983513
3977,0.506678259,1,1.659270748,1,5.891320115,15.05784232,78,19.40937039
3978,0.532936568,0,7.331598506,1,5.237675622,13.0933987,8,1
